"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Late-demographic dividend","LTE","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","32.9797312106471","33.3110572827005","33.6484886880264","33.9681031472959","34.3459272211354","34.6785364589278","34.9997902048243","35.3378595591332","35.6961502811399","36.0696480110858","36.5068639239398","36.8907901009306","37.3250053521119","37.7888547690871","38.1564200904647","38.0474101906217","38.5483876871937","39.0153214563845","39.3577594472211","39.7784584381692","40.0893532900351","40.5735643720009","41.1018563353702","41.6495432867258","42.21825650752","42.4185074647996","42.6159610311216","42.8067234279127","43.0114068324991","43.2020718721433","43.3879216503761","34.774015470971","34.6864535074871","34.729473886112","34.5391388341155","34.522192757869","34.8132799265568","34.8158963906709","34.8252340851432","34.859129889264","34.7621117522143","34.7434353384594","34.394338736311","34.3683766440362","34.3722393632698","34.3940661660008","34.3911643316113","34.4287529325911","34.4399256898977","34.5701873197529","34.5513583415435","34.5540268925267","34.6000517939506","34.5604619113898","34.5789551431356","34.571716911452","34.5338059088859","34.5160570060686","34.4611387246103","34.4566758923179","34.4211557092925","","",
"Lithuania","LTU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0682833439694","53.174856413529","49.8723675813657","54.4033184428845","54.4192724952138","54.5149968091895","54.6426292278239","55.7753669432036","54.5309508615188","46.2029355456286","46.0274409700064","40.5392469687301","41.5491384811742","45.2616464582004","44.5229738353542","43.0105296745373","42.6342241723175","42.9038691663343","44.2329477463103","44.7697609854166","45.3489485273","46.1332269644994","47.1252992817239","47.9792498004789","47.1552632419144","46.8590859022046","47.0541274149768","47.5087831363781","46.9945704247844","46.9222168982591","","",
"Luxembourg","LUX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7191644072932","49.7191644072932","49.7191644072932","49.7191644072932","49.7191644072932","50.1075953792252","50.1075953792252","50.8844573230891","50.8844573230891","50.7679280315095","50.8999945619664","50.9893336855108","51.0475983313005","50.8378456064573","50.8805730133698","50.9893336855108","50.7488949138849","50.9458294166544","51.1015902363991","51.1144084584729","51.3257149072038","51.5879058132579","","",
"Latvia","LVA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6575923634435","40.4004692496826","40.8182943095441","29.4405965256239","30.1155446992463","28.4763848490205","28.1067703729892","25.9855046844617","25.5194690407701","25.4069776784997","25.6319604030405","25.4230478731097","26.3872595497131","27.8657174538384","29.8102110016552","29.5530878878943","29.3281051633535","29.456666720234","29.0067012711524","29.183473411863","29.5852282771144","30.1637552830765","30.0834043100262","30.2842817426519","31.0315457920195","31.0636861812397","31.1440371542899","31.4975814357112","31.6406877711715","31.6567571910654","","",
"Macao SAR, China","MAC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","52.3591880629117","52.8296814087915","53.4346014249227","54.017116996012","54.7116547923108","55.4241161446431","55.872205045481","56.5443383967379","56.9722632970381","57.5906259801945","58.1014473271497","58.6324326746427","59.2090522070356","59.6683844947345","60.3114496975129","60.8335200537755","61.6177459108223","62.5543356486668","62.7470311449698","64.8218686981851","65.1803719471208","65.3753080887296","65.590410038091","65.8391216670401","65.870490701322","66.0923145866009","66.4709836432893","66.6457539771454","67.3627604750168","67.9879005153484","68.0147882590186","68.5995966838449","68.8124579879005","69.3793412502801","68.8976025095227","69.3838225408918","69.2247367241766","69.4062289939503","68.7721263723952","68.6802599148555","68.0483979386063","67.8534617969975","69.1821644633655","67.3112256329823","67.1947120770782","67.0983643289267","67.1297333632086","67.1767869146314","67.2251848532377","67.1931436253641","67.4519381581896","68.1223392336993","68.5301366793637","67.404212413175","67.3246695048174","69.1799238180596","69.5643024871163","68.3975066099036","66.34978041676","68.0215101949361","67.8713869594443","","",
"Monaco","MCO","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8825676909036","77.6024279210926","77.6259866423801","77.6191922259338","77.6191922259338","77.6427703523694","77.6663628076573","77.7203647416413","77.3722627737226","77.220194647202","77.0681265206813","76.9090355947673","76.7031630170316","75.9805411979325","75.4940711462451","75.554879902706","75.4332623897841","75.1596229857099","75.0380517503805","74.9467275494673","74.8630553864881","74.8479318734793","70.4075425790754","70.4987834549878","70.4957420924574","70.456065673457","68.6355301608926","68.7711146722455","68.8650614573387","69.0021231422505","","",
"Madagascar","MDG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","60.4343639302542","60.4773532345152","60.5203425387763","60.5633318430374","60.6063211472985","60.6493104515597","60.6922997558208","60.7352890600819","60.7868762251952","60.8212676686041","60.8556591120129","60.9072462771262","60.9416377205351","61.0018227465007","61.4901812429068","61.498779103759","61.7825085118822","61.9045981359838","61.9389895793926","61.9733810228015","62.0335660487671","62.0765553530282","62.1367403789937","62.1797296832548","62.2399147092203","62.2829040134814","62.3172954568903","62.3688826220036","62.4118719262648","62.4634590913781","62.5064483956392","62.540839839048","62.7471884995013","62.7299927777969","62.7299927777969","62.9294631495684","64.4667606699453","66.1863328403893","67.9231007325377","69.6426729029817","70.232486157444","70.232486157444","70.232486157444","70.232486157444","70.3184647659662","70.3184647659662","70.3184647659662","70.3219039103071","70.3219039103071","70.3219039103071","70.2910819102949","70.2910819102949","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","70.2904778274321","","",
"Maldives","MDV","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","20","20","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","30","33.3333333333333","40","40","36.6666666666667","30","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23","23","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","21.3333333333333","19.6666666666667","","",
"Middle East & North Africa","MEA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","25.7556606067732","25.7488907713782","25.7757919593952","25.7850559446726","25.8096411363703","25.8119571326897","25.8719948834297","25.9037952944299","25.9689104217162","26.0402609237084","26.2354281520042","26.4212423182411","26.4701507095436","26.4870753583349","26.4055698128401","26.4368358745545","26.431847557016","26.4079748945104","26.5151346444888","26.4138539830379","26.0906466373841","26.1670516281958","26.2508197320026","26.7753609181355","27.2711141674453","27.7354730840184","28.2538305379455","28.7879368229584","29.2105898418258","29.6857627182055","29.874401290549","30.0453383810266","30.774094644249","31.442644658724","32.0736250038971","32.7356009798463","33.2750520610177","34.0728486805478","34.5897962186839","34.5410723171139","34.6053400645808","34.6658210087963","34.7405705558579","34.8156947139068","33.3220517866003","33.3579524110268","33.3964082877923","33.1827638658277","33.1441732413252","33.1775977886679","33.1940862359623","33.2092476778945","33.2316425205137","33.2289353016959","33.2459674373429","33.2965768859702","33.3935277949564","33.3917090684952","33.3246728321921","33.4060603945331","33.4062170425594","","",
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","50.5753748810412","50.5048998173821","50.468890660768","50.4380256693845","50.4020165127704","50.3685794387716","50.3299981995422","50.2939890429281","50.2631240515445","50.2250572288382","49.8665089122663","49.9755652151547","50.1041693459194","50.1818462409013","50.1818462409013","50.1818462409013","50.2075670670542","50.5146737313203","50.4117904267085","50.5054142339052","50.520846729597","50.5748604645181","51.966357159392","51.9720157411456","52.0772139201111","52.1829265155997","52.7534144396718","53.0111371177242","53.5250392242599","54.0914118161475","54.6073715887754","54.6192031688058","54.620746418375","54.6258905836055","54.6284626662208","54.6876205663726","54.6876205663726","54.6953368142185","54.6958512307415","54.6979088968338","54.8110805319067","54.8110805319067","54.8110805319067","54.8213688623679","54.8213688623679","54.8213688623679","54.8882430103655","53.1675197407341","52.8213174207156","52.3712029630392","52.1217109493557","51.7050335656781","51.1772422130199","50.7976028190025","50.7626224954345","50.5866920445485","49.8706242444507","49.6494251395355","49.4385143650814","49.969392216878","49.9632192186013","","",
"Marshall Islands","MHL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","47.2222222222222","41.6666666666667","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","38.8888888888889","","",
"Middle income","MIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","34.4558489054073","34.5945309727638","34.7341300676452","34.8733496968506","35.0333845087089","35.1840655003682","35.3185160983855","35.4747911148225","35.5964666008221","35.7943826152734","36.011066231626","36.2524295843768","36.4775385959715","36.6915364152992","36.8736982456918","36.8337422564223","37.0864284291516","37.3520157961072","37.5592906262385","37.7426363156013","37.8462866006602","38.1127933820799","38.3662429623308","38.6962161432964","39.0626279049263","39.2044735094676","39.4358036441252","39.573441413676","39.7476872430593","39.9007592432147","40.023497531612","36.6470650831538","36.6494086375699","36.724254758959","36.694492951063","36.7077667127561","36.9054105736951","36.9486183329441","37.0076102802869","37.0044447810336","37.0069217723007","37.0344670285194","36.8517906905253","36.8855601596668","36.7004005110207","36.7296827286913","36.7681823024756","36.7008156021121","36.7042478858369","36.81734709748","36.817993134271","36.833035303959","36.8643270190901","36.8182208315985","36.8631227650376","36.8663353501491","36.8763944724791","36.8785185961326","36.8533940773223","36.9139814814411","36.9196316734538","","",
"North Macedonia","MKD","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3959889893826","51.0027526543453","50.9634290208415","50.6095163193079","50.7274872198191","50.452221785293","50.7668108533229","50.4128981517892","48.5646873771136","48.8399528116398","52.4577270939835","51.1600471883602","49.6264254817145","48.2894219425875","48.1321274085726","42.6476416963932","42.1323820848197","40.1665344964314","44.3695479777954","44.3298969072165","50.2379064234734","49.9603489294211","50","50.0396510705789","50.1586042823156","50.1982553528945","50.1189532117367","50.1586042823156","50.0396510705789","49.9603489294211","","",
"Mali","MLI","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","25.9779214712463","25.9820191937321","25.986116916218","25.9902146387038","25.9943123611897","25.9975905391783","26.0025078061613","26.0025078061613","26.0025078061613","26.0434850310198","26.0434850310198","26.0434850310198","26.0434850310198","26.0844622558782","26.1254394807366","26.2885288356731","26.2868897466788","26.2868897466788","26.2909874691646","26.2909874691646","26.2934461026561","26.2934461026561","26.2934461026561","26.2934461026561","26.3098369925995","26.312295626091","26.312295626091","26.3262278825429","26.3262278825429","26.3303256050287","26.3426187724863","26.4327686671748","27.1760955261066","28.9053344151321","29.0274465452102","30.0363058212246","30.855850318393","30.855850318393","30.855850318393","31.687687983019","32.2154746391955","32.5228038256337","33.3767691916833","32.5285406371139","33.103041329629","33.1636876224195","33.2710479515485","33.4546259189143","33.6385317040789","33.643121153263","33.7980150632279","33.9529089731927","34.1078028831575","34.2626967931224","34.4175907030872","34.5733041575492","34.7281980675141","34.8830919774789","35.0379858874438","35.1928797974086","35.3477737073734","","",
"Malta","MLT","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","56.25","53.125","50","46.875","43.75","43.75","43.75","43.75","43.75","43.75","43.75","43.75","43.75","43.75","40.625","40.625","43.75","43.75","43.75","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","40.625","34.375","34.375","31.25","28.125","28.125","28.125","31.25","31.25","32.5","31.25","29.0625","29.0625","29.0625","29.0625","29.0625","32.28125","32.28125","32.1875","31.96875","31.96875","31.96875","32.4375","32.4375","32.4375","32.4375","28.46875","27.34375","","",
"Myanmar","MMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","15.9592373840928","16.0204425130826","16.0770572573982","16.2499617467944","16.1933470024788","16.4335771337638","16.4748905958319","16.4764207240567","16.4748905958319","16.5269149554733","16.5330354683723","16.5330354683723","15.7939835358203","15.8108149462925","15.8322367414389","15.8551886648101","15.8460078954616","15.8628393059338","15.8781405881813","15.8903816139793","15.9454662300701","15.976068794565","15.9714784098908","15.9469963582948","15.957707255868","15.9668880252165","15.9469963582948","15.8720200752823","15.9056828962267","15.9561771276433","15.9378155889464","15.9102732809009","15.9837194356887","15.9454662300701","15.9898399485877","16.0724668727239","16.0954187960951","16.0862380267466","16.2331303363222","16.5437463659455","16.7380726504881","16.7166508553417","16.8038681641522","16.9599951026905","17.2385820986899","17.7467978637122","18.337617823479","18.7919976733863","19.04331853666","19.1746012307504","19.2227035466638","19.2130444767664","19.2732896429228","19.342193911925","19.5213448582103","19.5471674990043","19.997855227882","20.0265052857362","19.8857055308718","19.8875388787596","19.8875388787596","","",
"Middle East & North Africa (excluding high income)","MNA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","23.2534087307004","23.2431125476921","23.2736540343684","23.2819835307347","23.31275639231","23.3118308927138","23.3872591098082","23.4246261560068","23.5049132459816","23.5916788331301","23.8394813500263","24.074789622373","24.1307783256247","24.1433883159763","24.0329062904185","24.0668028699875","24.0536144397115","24.0160158446264","24.1488256512655","24.0105785093372","23.5836435699461","23.6761638789719","23.7589270633531","23.8420627630456","23.8822573965113","23.887231979861","23.9586346041273","24.0558125114242","24.0075474841334","24.0178899899814","24.2380095188074","24.4475875584514","24.578916558884","24.6351767365345","24.6446102934541","24.6948776252496","24.5850911968385","24.6954881107458","24.5436340141186","24.4637067240171","24.544768809131","24.6109277829323","24.6984117888648","24.7994671050577","22.8592188673177","22.9138422266159","22.962924743747","22.6977204933016","22.6773490994979","22.7267488149904","22.7498746019108","22.7763517326137","22.8116163265552","22.7728898837739","22.7869865592172","22.8513639426697","22.9605546676141","22.9578125635146","22.867488453467","22.970386062607","22.969987080259","","",
"Montenegro","MNE","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2899628252788","38.2156133828996","38.1412639405204","38.2156133828996","38.0669144981413","38.1412639405204","38.1412639405204","16.5895910780669","17.1241635687732","17.2044609665428","19.0111524163569","19.0557620817844","19.092936802974","19.1078066914498","19.17843866171","19.0007434944238","","",
"Mongolia","MNG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","90.9134534257383","90.9134534257383","90.9134534257383","90.9121609674679","90.9134534257383","90.9134534257383","90.9134534257383","90.9134534257383","90.8934203225474","90.9140996548735","90.9134534257383","90.9134534257383","90.9134534257383","90.9134534257383","90.9134534257383","81.1353603811995","81.4087153053843","81.3712340155434","80.5931741367763","80.5117492657425","80.4678056845497","80.4716830593608","80.7631323993309","80.5246738484463","80.5117492657425","80.4755604341719","80.7069104645695","80.9298595162095","81.1224357984957","81.2025682112591","81.5088808213385","79.8674588179595","76.9813995002072","76.5581194166586","76.5581194166586","76.5581194166586","83.2931194635943","83.4488606851747","84.1920241906416","84.3135152680571","84.0934742475254","84.0860303318922","73.5012701837711","73.4363531942671","73.2916678442313","73.6631225279957","73.6327525489621","73.5213912374525","73.3692547623991","73.3388467572954","73.3264775940588","73.2494851542796","73.2252730410926","73.001629001279","72.990217275856","72.9236771309318","72.8635713833453","72.8416347996956","72.8032862891056","72.3589435904377","72.3150521955921","","",
"Northern Mariana Islands","MNP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","8.69565217391304","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","6.52173913043478","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","3.69565217391304","1.17391304347826","1.17391304347826","1.17391304347826","1.17391304347826","","",
"Mozambique","MOZ","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","43.5273023220326","43.5412904702561","43.5540069686411","43.5641801673491","43.5768966657341","43.5845265647651","43.6175894605661","43.7447544444162","43.8770060276202","43.9850962638928","43.9850962638928","44.0092576108243","44.0753834024263","44.0753834024263","44.1008163991963","44.1008163991963","44.1008163991963","44.1008163991963","44.1008163991963","44.1008163991963","44.1643988911213","44.2661308782014","44.2661308782014","44.3932958620514","44.4568783539764","44.5204608459015","44.6476258297515","44.7112083216765","44.7747908136016","44.8383733055266","45.1168646201582","45.3953559347898","45.6738472494214","45.952338564053","46.2308298786846","46.5093211933162","46.7878125079478","47.0663038225794","47.344795137211","47.6232864518426","47.9050662529566","48.1868460540706","48.4686258551845","48.7504056562985","49.0321854574124","49.3139652585264","49.5957450596404","49.8775248607543","50.1593046618683","50.4410844629823","50.7035885958443","50.9660927287062","51.2285968615682","51.4911009944302","51.7536051272921","52.1499910984511","52.4319031511483","52.6638927744856","52.6638927744856","52.6638927744856","52.6638927744856","","",
"Mauritania","MRT","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","38.3448142039391","38.3448142039391","38.3457844183565","38.3457844183565","38.3457844183565","38.3457844183565","38.3457844183565","38.3457844183565","38.3554865625303","38.3554865625303","38.3166779858349","38.3166779858349","38.3040651984088","38.2749587658873","38.2710779082177","38.2739885514699","38.2749587658873","38.2710779082177","38.2739885514699","38.2885417677307","38.3079460560784","38.3273503444261","38.3467546327738","38.3574269913651","38.3768312797128","38.3962355680605","38.4156398564083","38.435044144756","38.4544484331037","38.4748229358688","38.4845250800427","38.4961676530513","38.50781022606","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","38.5272145144077","","",
"Mauritius","MUS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","48.7684729064039","49.2610837438424","49.2610837438424","49.2610837438424","49.7536945812808","48.7684729064039","51.7241379310345","54.679802955665","54.679802955665","55.1724137931034","55.1724137931034","55.6650246305419","55.6650246305419","55.6650246305419","55.6650246305419","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","56.1576354679803","55.6650246305419","55.1724137931034","54.679802955665","54.1871921182266","53.6945812807882","52.7093596059113","51.7241379310345","51.2315270935961","50.7389162561576","50.2463054187192","50.2463054187192","49.2610837438424","49.7536945812808","50.2463054187192","49.2610837438424","48.7684729064039","48.2758620689655","47.2906403940887","46.3054187192118","45.320197044335","44.8275862068966","44.8275862068966","44.8275862068966","44.5668502754131","43.565348022033","43.064596895343","43.064596895343","43.064596895343","43.064596895343","43.064596895343","43.064596895343","43.064596895343","43.064596895343","43.064596895343","","",
"Malawi","MWI","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","33.9414509970301","35.0021213406873","35.5324565125159","36.0627916843445","38.2159524819686","38.7462876537972","38.2371658888417","39.3190496393721","39.8493848112007","39.3190496393721","40.9100551548579","41.4403903266865","41.9707254985151","42.0025456088248","41.4722104369962","41.4934238438693","41.525243954179","42.0873992363174","42.1086126431905","40.6236741620704","41.6843445057276","42.7450148493848","41.7904115400933","42.3207467119219","42.4798472634705","43.5405176071277","43.5935511243106","43.6465846414934","44.176919813322","44.7390750954603","45.8209588459907","45.2906236741621","45.2906236741621","43.1692829868477","45.3966907085278","46.457361052185","46.9876962240136","48.5787017394994","49.6393720831566","50.1697072549852","51.2303775986423","51.2303775986423","52.8213831141281","52.8213831141281","54.9427238014425","56.0564276622826","56.0564276622826","57.6474331777683","58.1777683495969","58.1777683495969","58.1777683495969","58.1777683495969","58.8141705557913","59.9384811200679","60.5218498090793","61.1158252015274","61.6991938905388","62.2931692829869","62.8765379719983","63.4705133644463","64.1705557912601","","",
"Malaysia","MYS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","9.38895145335565","9.59047329173642","9.97068939278649","10.1598539035154","10.6447724851621","10.677613757419","10.8710394156141","11.2625171206818","11.4318672956932","11.8247146553036","12.0492466900015","12.4182924973368","12.6644042002739","12.8487901384873","13.2525947344392","13.5127682240146","13.9118551209862","14.3965910820271","14.7286866534774","14.9657586364328","15.3547100897885","15.5464617257647","15.8436767615279","15.876183229341","16.4837924212449","17.4095267082636","18.4854664434637","19.430223710242","20.4586820879623","20.5649064069396","20.6802617562015","20.7167858773398","20.9751940343935","21.2780398721656","21.2022523208035","21.187338304672","21.1800334804444","21.137422005783","21.1447268300107","21.1191599452138","21.1444224623345","21.4198752092528","21.6595343174555","21.7065895601887","21.7148379242124","21.5346218231624","21.6320194795313","21.7635063156293","21.9753462182316","22.4906406939583","22.9207122203622","23.8295541013544","24.529904124182","24.6203013239994","26.0842185359915","26.0873535230558","26.0873535230558","26.0873535230558","26.0873535230558","26.0873535230558","26.0873535230558","","",
"North America","NAC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","28.1028153773732","27.9328199391281","27.8163484289091","27.7063377495034","27.5572586303127","27.5455066494142","27.5246510213409","27.5441217915713","27.5174729334776","27.4522577155341","27.383952774913","27.330268843391","27.2710675499448","27.2150663264146","27.2165560141342","27.2181003237367","27.2070109780054","27.0667044642741","27.0460143570585","27.0253242498429","27.0049100107235","27.1791483002884","27.1748447579875","27.1705412156867","27.1662376733859","27.1618729987149","26.923253054246","26.9302049302705","26.9371568062949","26.9441086823194","26.9512948476005","26.8637207190844","26.7230831636377","26.6195222803213","26.5606023723332","26.3453149100527","26.268182190353","26.2531197923","26.2157672520735","26.2410547826503","26.2722868224324","26.2117623746908","26.2014631419864","26.191180458665","26.1809032918047","26.1195161136929","26.0854685163434","25.9665951602666","25.8268451985815","25.6870952368964","25.5471078774966","25.4430920025458","25.4771528439363","25.5112111346816","25.5453191133206","25.5790461514407","25.5991064681271","25.6002989775777","25.589179931126","25.5576888482258","25.8026964836536","","",
"Namibia","NAM","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","46.9360735585274","46.9360735585274","46.9360735585274","46.940932113836","46.940932113836","46.940932113836","46.9445760303174","46.9445760303174","46.9445760303174","46.9470053079717","46.949434585626","46.949434585626","46.949434585626","46.949434585626","46.949434585626","46.9518638632803","46.9518638632803","46.9530785021074","46.9530785021074","46.9542931409345","46.9542931409345","46.9542931409345","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","46.9603663350703","47.0065226105018","47.067254551859","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1522792697591","47.1377036038334","47.1377036038334","47.1377036038334","47.1389182426605","47.1389182426605","47.1389182426605","47.1389182426605","47.1389182426605","47.1401328814877","47.1401328814877","47.1413475203148","47.1413475203148","47.1413475203148","47.1413475203148","47.142562159142","","",
"New Caledonia","NCL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","14.2778993435449","14.2778993435449","14.2778993435449","14.3326039387309","14.3326039387309","14.3326039387309","14.3326039387309","14.3873085339168","14.3873085339168","14.3873085339168","14.3873085339168","14.4420131291028","14.4420131291028","14.4420131291028","14.4420131291028","14.4967177242888","14.4967177242888","14.4967177242888","14.4967177242888","14.4967177242888","14.4967177242888","14.8796498905908","15.3172866520788","15.8643326039387","15.2078774617068","14.6061269146608","14.0043763676149","13.4573304157549","12.910284463895","12.691466083151","12.527352297593","12.582056892779","12.582056892779","12.636761487965","12.746170678337","12.855579868709","13.019693654267","13.1291028446389","13.2932166301969","13.4026258205689","13.5667396061269","13.6761487964989","13.3260393873085","12.9431072210066","12.5875273522976","12.2866520787746","11.9310722100656","11.5207877461707","11.2472647702407","10.8643326039387","10.410284463895","10.0675054704595","10.050875273523","10.050875273523","10.0672866520788","10.0672866520788","10.0672866520788","10.0672866520788","10.0672866520788","10.0672866520788","10.0672866520788","","",
"Niger","NER","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","24.8677666377201","24.8677666377201","24.8677666377201","24.8677666377201","24.8677666377201","24.8677666377201","24.8677666377201","25.4022262572038","25.4014368042946","24.6309307649799","24.6546143522539","24.6127733480698","24.3262019420542","23.5099076340096","23.5099076340096","23.5099076340096","23.5099076340096","23.5099076340096","23.6504302518355","24.2519933685956","23.9046340885766","23.9677903213073","24.4809347122444","24.2993605431436","24.2993605431436","24.6940869977106","24.4825136180627","24.7098760558933","24.7927686113523","26.0890502881503","26.9242914660141","27.630851819689","27.630851819689","27.630851819689","28.4203047288229","28.4203047288229","28.4203047288229","28.4203047288229","29.2097576379569","29.2097576379569","29.9992105470909","29.9992105470909","30.3244651456541","30.3718323202021","33.918844240941","33.9377911107602","34.5638272677035","34.5638272677035","34.5638272677035","34.7217178495303","35.1164443040973","35.3532801768375","36.063787795058","36.063787795058","36.0740506828768","36.6266677192705","36.7845583010973","36.7845583010973","36.7845583010973","36.7845583010973","36.7845583010973","","",
